machine,source_root,experiment_line,matched_keywords,status,protocol,env,domain,task_id,config_name,seed,target_steps,final_step,success_final,return_final,length_final,success_best,best_step,success_peak_after_500k,peak_step_after_500k,eval_csv,train_csv,command_txt,report_files,run_dir,curve_points,already_in_registry,registry_run_ids,notes
4090d,/root/sb-value-flows,other,,COMPLETED,1m,scene-play-singletask-task4-v0,scene-play,task4,R2_flow_residual_disagree_std_lam0p001,001,1000000,1000000,0,-770.5,750,1,150000,0.1,500000,/root/sb-value-flows/exp/scene_r2_seed_extension_4090d/R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task4-v0_seed1_1000000/scene_r2_seed_ext_scene-play-singletask-task4-v0_seed1/sd001_20260608_144231/eval.csv,/root/sb-value-flows/exp/scene_r2_seed_extension_4090d/R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task4-v0_seed1_1000000/scene_r2_seed_ext_scene-play-singletask-task4-v0_seed1/sd001_20260608_144231/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/scene_r2_seed_extension_4090d/R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task4-v0_seed1_1000000/scene_r2_seed_ext_scene-play-singletask-task4-v0_seed1/sd001_20260608_144231,21,no,,
4090d,/root/sb-value-flows,other,,COMPLETED,1m,scene-play-singletask-task4-v0,scene-play,task4,R2_flow_residual_disagree_std_lam0p001,002,1000000,1000000,0,-769.7,750,0.9,100000,0.1,500000,/root/sb-value-flows/exp/scene_5task_1m_4090d_v1/R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task4-v0_seed2_1000000/scene_5task_1m_v1_R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task4-v0_seed2/sd002_20260607_031022/eval.csv,/root/sb-value-flows/exp/scene_5task_1m_4090d_v1/R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task4-v0_seed2_1000000/scene_5task_1m_v1_R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task4-v0_seed2/sd002_20260607_031022/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/scene_5task_1m_4090d_v1/R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task4-v0_seed2_1000000/scene_5task_1m_v1_R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task4-v0_seed2/sd002_20260607_031022,21,no,,
4090d,/root/sb-value-flows,other,,COMPLETED,1m,scene-play-singletask-task5-v0,scene-play,task5,A1_action_std_lam0p001,002,1000000,1000000,0,-897.2,750,0,1,0,500000,/root/sb-value-flows/exp/scene_5task_1m_4090d_v1/A1_action_std_lam0p001_scene-play-singletask-task5-v0_seed2_1000000/scene_5task_1m_v1_A1_action_std_lam0p001_scene-play-singletask-task5-v0_seed2/sd002_20260607_075709/eval.csv,/root/sb-value-flows/exp/scene_5task_1m_4090d_v1/A1_action_std_lam0p001_scene-play-singletask-task5-v0_seed2_1000000/scene_5task_1m_v1_A1_action_std_lam0p001_scene-play-singletask-task5-v0_seed2/sd002_20260607_075709/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/scene_5task_1m_4090d_v1/A1_action_std_lam0p001_scene-play-singletask-task5-v0_seed2_1000000/scene_5task_1m_v1_A1_action_std_lam0p001_scene-play-singletask-task5-v0_seed2/sd002_20260607_075709,21,no,,
4090d,/root/sb-value-flows,other,,COMPLETED,1m,scene-play-singletask-task5-v0,scene-play,task5,R2_flow_residual_disagree_std_lam0p001,000,1000000,1000000,0,-884.1,750,0,1,0,500000,/root/sb-value-flows/exp/scene_r2_seed_extension_4090d/R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task5-v0_seed0_1000000/scene_r2_seed_ext_scene-play-singletask-task5-v0_seed0/sd000_20260608_060605/eval.csv,/root/sb-value-flows/exp/scene_r2_seed_extension_4090d/R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task5-v0_seed0_1000000/scene_r2_seed_ext_scene-play-singletask-task5-v0_seed0/sd000_20260608_060605/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/scene_r2_seed_extension_4090d/R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task5-v0_seed0_1000000/scene_r2_seed_ext_scene-play-singletask-task5-v0_seed0/sd000_20260608_060605,21,no,,
4090d,/root/sb-value-flows,other,,COMPLETED,1m,scene-play-singletask-task5-v0,scene-play,task5,R2_flow_residual_disagree_std_lam0p001,001,1000000,1000000,0,-890.5,750,0,1,0,500000,/root/sb-value-flows/exp/scene_r2_seed_extension_4090d/R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task5-v0_seed1_1000000/scene_r2_seed_ext_scene-play-singletask-task5-v0_seed1/sd001_20260608_151032/eval.csv,/root/sb-value-flows/exp/scene_r2_seed_extension_4090d/R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task5-v0_seed1_1000000/scene_r2_seed_ext_scene-play-singletask-task5-v0_seed1/sd001_20260608_151032/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/scene_r2_seed_extension_4090d/R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task5-v0_seed1_1000000/scene_r2_seed_ext_scene-play-singletask-task5-v0_seed1/sd001_20260608_151032,21,no,,
4090d,/root/sb-value-flows,other,,COMPLETED,1m,scene-play-singletask-task5-v0,scene-play,task5,R2_flow_residual_disagree_std_lam0p001,002,1000000,1000000,0,-882.2,750,0,1,0,500000,/root/sb-value-flows/exp/scene_5task_1m_4090d_v1/R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task5-v0_seed2_1000000/scene_5task_1m_v1_R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task5-v0_seed2/sd002_20260607_073207/eval.csv,/root/sb-value-flows/exp/scene_5task_1m_4090d_v1/R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task5-v0_seed2_1000000/scene_5task_1m_v1_R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task5-v0_seed2/sd002_20260607_073207/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/scene_5task_1m_4090d_v1/R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task5-v0_seed2_1000000/scene_5task_1m_v1_R2_flow_residual_disagree_std_lam0p001_scene-play-singletask-task5-v0_seed2/sd002_20260607_073207,21,no,,
4090d,/root/sb-value-flows,reliability,reliability,COMPLETED,300k_screening,cube-double-play-singletask-task1-v0,cube-double-play,task1,A1_action_std_lam0p001,000,300000,300000,0.7,-192.5,193.2,0.7,200000,,,/root/sb-value-flows/exp/push_reliability_sb_4090d/queueB_screen_300k/A1_action_std_lam0p001_cube-double-play-singletask-task1-v0_seed0/push_reliability_sb_queueB_screen_300k_A1_action_std_lam0p001_cube-double-play-singletask-task1-v0_seed0/sd000_20260604_100642/eval.csv,/root/sb-value-flows/exp/push_reliability_sb_4090d/queueB_screen_300k/A1_action_std_lam0p001_cube-double-play-singletask-task1-v0_seed0/push_reliability_sb_queueB_screen_300k_A1_action_std_lam0p001_cube-double-play-singletask-task1-v0_seed0/sd000_20260604_100642/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/push_reliability_sb_4090d/queueB_screen_300k/A1_action_std_lam0p001_cube-double-play-singletask-task1-v0_seed0/push_reliability_sb_queueB_screen_300k_A1_action_std_lam0p001_cube-double-play-singletask-task1-v0_seed0/sd000_20260604_100642,7,no,,
4090d,/root/sb-value-flows,reliability,overnight;reliability,COMPLETED,300k_screening,cube-triple-play-singletask-task1-v0,cube-triple-play,task1,,000,300000,300000,0.2,-821.1,821.3,0.8,200000,,,/root/sb-value-flows/exp/overnight_reliability_sb_4090d/phaseA_300k/A0_action_raw_lam0p001_cube-triple-play-singletask-task1-v0_seed0/overnight_reliability_sb_phaseA_300k_A0_action_raw_lam0p001_cube-triple-play-singletask-task1-v0_seed0/sd000_20260602_235448/eval.csv,/root/sb-value-flows/exp/overnight_reliability_sb_4090d/phaseA_300k/A0_action_raw_lam0p001_cube-triple-play-singletask-task1-v0_seed0/overnight_reliability_sb_phaseA_300k_A0_action_raw_lam0p001_cube-triple-play-singletask-task1-v0_seed0/sd000_20260602_235448/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/overnight_reliability_sb_4090d/phaseA_300k/A0_action_raw_lam0p001_cube-triple-play-singletask-task1-v0_seed0/overnight_reliability_sb_phaseA_300k_A0_action_raw_lam0p001_cube-triple-play-singletask-task1-v0_seed0/sd000_20260602_235448,7,no,,
4090d,/root/sb-value-flows,reliability,overnight;reliability,COMPLETED,300k_screening,cube-triple-play-singletask-task1-v0,cube-triple-play,task1,,000,300000,300000,0.3,-836,836.3,0.7,250000,,,/root/sb-value-flows/exp/overnight_reliability_sb_4090d/phaseA_300k/A3_action_raw_lam0p0003_cube-triple-play-singletask-task1-v0_seed0/overnight_reliability_sb_phaseA_300k_A3_action_raw_lam0p0003_cube-triple-play-singletask-task1-v0_seed0/sd000_20260603_023536/eval.csv,/root/sb-value-flows/exp/overnight_reliability_sb_4090d/phaseA_300k/A3_action_raw_lam0p0003_cube-triple-play-singletask-task1-v0_seed0/overnight_reliability_sb_phaseA_300k_A3_action_raw_lam0p0003_cube-triple-play-singletask-task1-v0_seed0/sd000_20260603_023536/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/overnight_reliability_sb_4090d/phaseA_300k/A3_action_raw_lam0p0003_cube-triple-play-singletask-task1-v0_seed0/overnight_reliability_sb_phaseA_300k_A3_action_raw_lam0p0003_cube-triple-play-singletask-task1-v0_seed0/sd000_20260603_023536,7,no,,
4090d,/root/sb-value-flows,reliability,overnight;reliability,COMPLETED,300k_screening,cube-triple-play-singletask-task1-v0,cube-triple-play,task1,,000,300000,300000,0.3,-792.9,793.2,0.4,250000,,,/root/sb-value-flows/exp/overnight_reliability_sb_4090d/phaseA_300k/R1_flow_residual_std_lam0p001_cube-triple-play-singletask-task1-v0_seed0/overnight_reliability_sb_phaseA_300k_R1_flow_residual_std_lam0p001_cube-triple-play-singletask-task1-v0_seed0/sd000_20260603_024036/eval.csv,/root/sb-value-flows/exp/overnight_reliability_sb_4090d/phaseA_300k/R1_flow_residual_std_lam0p001_cube-triple-play-singletask-task1-v0_seed0/overnight_reliability_sb_phaseA_300k_R1_flow_residual_std_lam0p001_cube-triple-play-singletask-task1-v0_seed0/sd000_20260603_024036/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/overnight_reliability_sb_4090d/phaseA_300k/R1_flow_residual_std_lam0p001_cube-triple-play-singletask-task1-v0_seed0/overnight_reliability_sb_phaseA_300k_R1_flow_residual_std_lam0p001_cube-triple-play-singletask-task1-v0_seed0/sd000_20260603_024036,7,no,,
