run_id,server,machine_tag,root_path,eval_csv,train_csv,command_txt,domain,task_id,env,config_name,method_group,seed,target_steps,final_step,status,final_success,final_return,final_length,best_peak_success,best_peak_step,best_peak_return,best_peak_length,peak_after_500k_success,peak_after_500k_step,drop_final_from_peak,trajectory_short,has_train_csv,has_command_txt,has_checkpoint,notes,source_kind,source_file
single4090__audit__puzzle-4x4-play-singletask-task4-v0__FullSafe__seed1__1000000__sd001_20260529_100238,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/puzzle-4x4-play-singletask-task4-v0_pm_fullsafe_light_remaining_single4090/sd001_20260529_100238/eval.csv,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/puzzle-4x4-play-singletask-task4-v0_pm_fullsafe_light_remaining_single4090/sd001_20260529_100238/train.csv,,puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,FullSafe,FullSafe,1,1000000,1000000,completed_1m,0.0,-2016.7,500.0,0.5,700000,-1530.4,373.3,0.5,700000,-0.5,1:0 -> 100k:0 -> 200k:0.1 -> 300k:0.2 -> 400k:0.3 -> 500k:0.4 -> 600k:0.2 -> 700k:0.5 -> 800k:0.1 -> 900k:0.1 -> 1000k:0,True,False,False,,eval_csv,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/puzzle-4x4-play-singletask-task4-v0_pm_fullsafe_light_remaining_single4090/sd001_20260529_100238/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task4-v0__FullSafe__seed2__1000000__sd002_20260529_140824,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/puzzle-4x4-play-singletask-task4-v0_pm_fullsafe_light_remaining_single4090/sd002_20260529_140824/eval.csv,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/puzzle-4x4-play-singletask-task4-v0_pm_fullsafe_light_remaining_single4090/sd002_20260529_140824/train.csv,,puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,FullSafe,FullSafe,2,1000000,1000000,completed_1m,0.2,-1845.1,458.0,0.4,200000,-2103.6,458.4,0.4,500000,-0.2,1:0 -> 100k:0 -> 200k:0.4 -> 300k:0.2 -> 400k:0.3 -> 500k:0.4 -> 600k:0.3 -> 700k:0.4 -> 800k:0.1 -> 900k:0.2 -> 1000k:0.2,True,False,False,,eval_csv,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/puzzle-4x4-play-singletask-task4-v0_pm_fullsafe_light_remaining_single4090/sd002_20260529_140824/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task4-v0__MinimalSB_lam0p0003__seed2__300000__sd002_20260611_000009,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_MinimalSB_lam0p0003_seed2/sd002_20260611_000009/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_MinimalSB_lam0p0003_seed2/sd002_20260611_000009/train.csv,,puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,MinimalSB_lam0p0003,MinimalSB,2,300000,300000,completed_300k,0.3,-2007.4,456.3,0.3,300000,-2007.4,456.3,,,0.0,1:0 -> 100k:0 -> 200k:0.1 -> 300k:0.3,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_MinimalSB_lam0p0003_seed2/sd002_20260611_000009/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task4-v0__MinimalSB_lam0p001__seed2__300000__sd002_20260611_011518,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_MinimalSB_lam0p001_seed2/sd002_20260611_011518/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_MinimalSB_lam0p001_seed2/sd002_20260611_011518/train.csv,,puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,MinimalSB_lam0p001,MinimalSB,2,300000,300000,completed_300k,0.3,-1869.8,439.7,0.3,300000,-1869.8,439.7,,,0.0,1:0 -> 100k:0 -> 200k:0 -> 300k:0.3,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_MinimalSB_lam0p001_seed2/sd002_20260611_011518/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task4-v0__P0_particle__seed2__300000__sd002_20260610_224514,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_P0_particle_seed2/sd002_20260610_224514/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_P0_particle_seed2/sd002_20260610_224514/train.csv,,puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,P0_particle,P0,2,300000,300000,completed_300k,0.1,-2064.0,485.0,0.5,200000,-2172.0,427.0,,,-0.4,1:0 -> 100k:0 -> 200k:0.5 -> 300k:0.1,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_P0_particle_seed2/sd002_20260610_224514/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task4-v0__R2_residual_disagree_lam0p001__seed2__300000__sd002_20260611_045940,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R2_residual_disagree_lam0p001_seed2/sd002_20260611_045940/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R2_residual_disagree_lam0p001_seed2/sd002_20260611_045940/train.csv,,puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R2_residual_disagree_lam0p001,R2,2,300000,300000,completed_300k,0.3,-1798.4,430.8,0.3,300000,-1798.4,430.8,,,0.0,1:0 -> 100k:0 -> 200k:0.2 -> 300k:0.3,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R2_residual_disagree_lam0p001_seed2/sd002_20260611_045940/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task4-v0__R3_residual_disagree_typicality_lam0p001__seed2__300000__sd002_20260611_061504,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_061504/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_061504/train.csv,,puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,R3,2,300000,300000,completed_300k,0.5,-1622.8,388.2,0.5,300000,-1622.8,388.2,,,0.0,1:0 -> 100k:0 -> 200k:0 -> 300k:0.5,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_061504/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task4-v0__R3_residual_disagree_typicality_lam0p001__seed2__1000000__sd002_20260614_095700,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/train.csv,,puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,R3,2,1000000,1000000,completed_1m,0.1,-1852.0,473.4,0.5,850000,-1845.8,417.5,0.5,850000,-0.4,1:0 -> 100k:0 -> 200k:0.1 -> 300k:0.1 -> 400k:0.3 -> 500k:0 -> 600k:0.4 -> 700k:0.2 -> 800k:0 -> 900k:0.3 -> 1000k:0.1,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task5-v0__A1_action_std_lam0p001__seed2__300000__sd002_20260610_085659,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A1_action_std_lam0p001_seed2/sd002_20260610_085659/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A1_action_std_lam0p001_seed2/sd002_20260610_085659/train.csv,,puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A1_action_std_lam0p001,A1,2,300000,300000,completed_300k,0.0,-1589.9,500.0,0.1,200000,-1683.8,492.8,,,-0.1,1:0 -> 100k:0 -> 200k:0.1 -> 300k:0,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A1_action_std_lam0p001_seed2/sd002_20260610_085659/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task5-v0__A2_action_std_lam0p003__seed2__300000__sd002_20260610_101149,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260610_101149/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260610_101149/train.csv,,puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,A2,2,300000,300000,completed_300k,0.1,-1519.2,478.5,0.1,200000,-1946.8,490.0,,,0.0,1:0 -> 100k:0 -> 200k:0.1 -> 300k:0.1,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260610_101149/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task5-v0__A2_action_std_lam0p003__seed2__1000000__sd002_20260613_173157,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/train.csv,,puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,A2,2,1000000,1000000,completed_1m,0.0,-2219.6,500.0,0.2,250000,-1659.8,472.4,0.1,500000,-0.2,1:0 -> 100k:0 -> 200k:0 -> 300k:0 -> 400k:0.1 -> 500k:0.1 -> 600k:0 -> 700k:0 -> 800k:0 -> 900k:0 -> 1000k:0,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task5-v0__MinimalSB_lam0p0003__seed2__300000__sd002_20260610_062557,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p0003_seed2/sd002_20260610_062557/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p0003_seed2/sd002_20260610_062557/train.csv,,puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p0003,MinimalSB,2,300000,300000,completed_300k,0.1,-1830.8,499.8,0.1,150000,-2458.5,500.0,,,0.0,1:0 -> 100k:0 -> 200k:0.1 -> 300k:0.1,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p0003_seed2/sd002_20260610_062557/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task5-v0__MinimalSB_lam0p001__seed2__300000__sd002_20260610_074115,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p001_seed2/sd002_20260610_074115/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p001_seed2/sd002_20260610_074115/train.csv,,puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p001,MinimalSB,2,300000,300000,completed_300k,0.0,-1678.7,500.0,0.1,150000,-1922.6,485.5,,,-0.1,1:0 -> 100k:0 -> 200k:0.1 -> 300k:0,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p001_seed2/sd002_20260610_074115/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task5-v0__P0_particle__seed2__300000__sd002_20260610_051047,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_P0_particle_seed2/sd002_20260610_051047/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_P0_particle_seed2/sd002_20260610_051047/train.csv,,puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,P0_particle,P0,2,300000,300000,completed_300k,0.1,-1610.0,479.5,0.1,200000,-1746.1,487.9,,,0.0,1:0 -> 100k:0 -> 200k:0.1 -> 300k:0.1,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_P0_particle_seed2/sd002_20260610_051047/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task5-v0__R2_residual_disagree_lam0p001__seed2__300000__sd002_20260610_112702,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_R2_residual_disagree_lam0p001_seed2/sd002_20260610_112702/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_R2_residual_disagree_lam0p001_seed2/sd002_20260610_112702/train.csv,,puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,R2_residual_disagree_lam0p001,R2,2,300000,300000,completed_300k,0.0,-1914.9,500.0,0.2,200000,-1735.9,469.0,,,-0.2,1:0 -> 100k:0 -> 200k:0.2 -> 300k:0,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_R2_residual_disagree_lam0p001_seed2/sd002_20260610_112702/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task5-v0__R3_residual_disagree_typicality_lam0p001__seed2__300000__sd002_20260610_124302,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260610_124302/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260610_124302/train.csv,,puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,R3_residual_disagree_typicality_lam0p001,R3,2,300000,300000,completed_300k,0.1,-1860.0,481.6,0.2,250000,-1780.1,481.3,,,-0.1,1:0 -> 100k:0 -> 200k:0 -> 300k:0.1,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260610_124302/eval.csv
single4090__audit__scene-play-singletask-task1-v0__P0_particle__seed2__300000__sd002_20260621_231247,single4090-new,seetacloud-cqa1-31499,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/state_25task_goal_single4090/exp/state25_300k_coverage_scene_task1_P0_particle_seed2/sd002_20260621_231247/eval.csv,/root/autodl-tmp/sb-value-flows-runs/state_25task_goal_single4090/exp/state25_300k_coverage_scene_task1_P0_particle_seed2/sd002_20260621_231247/train.csv,/root/autodl-tmp/sb-value-flows-runs/state_25task_goal_single4090/exp/state25_300k_coverage_scene_task1_P0_particle_seed2/sd002_20260621_231247/command.txt,scene-play,task1,scene-play-singletask-task1-v0,P0_particle,P0,2,300000,300000,completed_300k,1.0,-120.3,87.4,1.0,100000,-191.8,132.5,,,0.0,1:0 -> 100k:1 -> 200k:1 -> 300k:1,True,True,False,,eval_csv,/root/autodl-tmp/sb-value-flows-runs/state_25task_goal_single4090/exp/state25_300k_coverage_scene_task1_P0_particle_seed2/sd002_20260621_231247/eval.csv
single4090__audit__scene-play-singletask-task2-v0__FullSafe__seed0__1000000__sd000_20260529_181552,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/scene-play-singletask-task2-v0_pm_fullsafe_light_remaining_single4090/sd000_20260529_181552/eval.csv,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/scene-play-singletask-task2-v0_pm_fullsafe_light_remaining_single4090/sd000_20260529_181552/train.csv,,scene-play,task2,scene-play-singletask-task2-v0,FullSafe,FullSafe,0,1000000,1000000,completed_1m,1.0,-391.0,218.1,1.0,200000,-439.1,218.3,1.0,500000,0.0,1:0 -> 100k:0.7 -> 200k:1 -> 300k:1 -> 400k:1 -> 500k:1 -> 600k:1 -> 700k:1 -> 800k:1 -> 900k:1 -> 1000k:1,True,False,False,,eval_csv,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/scene-play-singletask-task2-v0_pm_fullsafe_light_remaining_single4090/sd000_20260529_181552/eval.csv
single4090__audit__scene-play-singletask-task2-v0__FullSafe__seed1__1000000__sd001_20260529_221332,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/scene-play-singletask-task2-v0_pm_fullsafe_light_remaining_single4090/sd001_20260529_221332/eval.csv,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/scene-play-singletask-task2-v0_pm_fullsafe_light_remaining_single4090/sd001_20260529_221332/train.csv,,scene-play,task2,scene-play-singletask-task2-v0,FullSafe,FullSafe,1,1000000,1000000,completed_1m,1.0,-377.7,204.0,1.0,50000,-443.1,244.2,1.0,550000,0.0,1:0 -> 100k:0.9 -> 200k:0.9 -> 300k:0.9 -> 400k:1 -> 500k:0.9 -> 600k:1 -> 700k:1 -> 800k:0.9 -> 900k:1 -> 1000k:1,True,False,False,,eval_csv,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/scene-play-singletask-task2-v0_pm_fullsafe_light_remaining_single4090/sd001_20260529_221332/eval.csv
single4090__audit__scene-play-singletask-task2-v0__FullSafe__seed2__1000000__sd002_20260530_021208,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/scene-play-singletask-task2-v0_pm_fullsafe_light_remaining_single4090/sd002_20260530_021208/eval.csv,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/scene-play-singletask-task2-v0_pm_fullsafe_light_remaining_single4090/sd002_20260530_021208/train.csv,,scene-play,task2,scene-play-singletask-task2-v0,FullSafe,FullSafe,2,1000000,1000000,completed_1m,1.0,-363.2,196.2,1.0,150000,-419.3,219.1,1.0,500000,0.0,1:0 -> 100k:0.9 -> 200k:1 -> 300k:1 -> 400k:1 -> 500k:1 -> 600k:1 -> 700k:1 -> 800k:1 -> 900k:1 -> 1000k:1,True,False,False,,eval_csv,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/scene-play-singletask-task2-v0_pm_fullsafe_light_remaining_single4090/sd002_20260530_021208/eval.csv
single4090__audit__scene-play-singletask-task3-v0__P0_particle__seed2__300000__sd002_20260622_003417,single4090-new,seetacloud-cqa1-31499,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/state_25task_goal_single4090/exp/state25_300k_coverage_scene_task3_P0_particle_seed2/sd002_20260622_003417/eval.csv,/root/autodl-tmp/sb-value-flows-runs/state_25task_goal_single4090/exp/state25_300k_coverage_scene_task3_P0_particle_seed2/sd002_20260622_003417/train.csv,/root/autodl-tmp/sb-value-flows-runs/state_25task_goal_single4090/exp/state25_300k_coverage_scene_task3_P0_particle_seed2/sd002_20260622_003417/command.txt,scene-play,task3,scene-play-singletask-task3-v0,P0_particle,P0,2,300000,300000,completed_300k,1.0,-535.1,286.7,1.0,300000,-535.1,286.7,,,0.0,1:0 -> 100k:0.6 -> 200k:0.9 -> 300k:1,True,True,False,,eval_csv,/root/autodl-tmp/sb-value-flows-runs/state_25task_goal_single4090/exp/state25_300k_coverage_scene_task3_P0_particle_seed2/sd002_20260622_003417/eval.csv
single4090__audit__scene-play-singletask-task4-v0__A1_action_std_lam0p001__seed2__300000__sd002_20260620_140539,single4090-new,seetacloud-cqa1-31499,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_scene_task4_A1_action_std_lam0p001_seed2/sd002_20260620_140539/eval.csv,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_scene_task4_A1_action_std_lam0p001_seed2/sd002_20260620_140539/train.csv,,scene-play,task4,scene-play-singletask-task4-v0,A1_action_std_lam0p001,A1,2,300000,300000,completed_300k,0.1,-799.9,692.7,0.7,250000,-810.2,595.1,,,-0.6,1:0 -> 100k:0.3 -> 200k:0.3 -> 300k:0.1,True,False,False,,eval_csv,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_scene_task4_A1_action_std_lam0p001_seed2/sd002_20260620_140539/eval.csv
single4090__audit__scene-play-singletask-task4-v0__A1_action_std_lam0p001__seed2__300000__sd002_20260608_223033,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_scene_task4_A1_action_std_lam0p001_seed2/sd002_20260608_223033/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_scene_task4_A1_action_std_lam0p001_seed2/sd002_20260608_223033/train.csv,,scene-play,task4,scene-play-singletask-task4-v0,A1_action_std_lam0p001,A1,2,300000,300000,completed_300k,0.0,-792.9,750.0,0.7,150000,-611.7,468.2,,,-0.7,1:0 -> 100k:0.2 -> 200k:0.6 -> 300k:0,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_scene_task4_A1_action_std_lam0p001_seed2/sd002_20260608_223033/eval.csv
single4090__audit__scene-play-singletask-task4-v0__A2_action_std_lam0p003__seed2__300000__sd002_20260620_152041,single4090-new,seetacloud-cqa1-31499,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_scene_task4_A2_action_std_lam0p003_seed2/sd002_20260620_152041/eval.csv,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_scene_task4_A2_action_std_lam0p003_seed2/sd002_20260620_152041/train.csv,,scene-play,task4,scene-play-singletask-task4-v0,A2_action_std_lam0p003,A2,2,300000,300000,completed_300k,0.1,-884.4,744.6,0.9,100000,-518.0,295.0,,,-0.8,1:0 -> 100k:0.9 -> 200k:0.1 -> 300k:0.1,True,False,False,,eval_csv,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_scene_task4_A2_action_std_lam0p003_seed2/sd002_20260620_152041/eval.csv
single4090__audit__scene-play-singletask-task4-v0__A2_action_std_lam0p003__seed2__300000__sd002_20260608_234523,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_scene_task4_A2_action_std_lam0p003_seed2/sd002_20260608_234523/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_scene_task4_A2_action_std_lam0p003_seed2/sd002_20260608_234523/train.csv,,scene-play,task4,scene-play-singletask-task4-v0,A2_action_std_lam0p003,A2,2,300000,300000,completed_300k,0.0,-769.6,750.0,0.9,100000,-529.4,304.2,,,-0.9,1:0 -> 100k:0.9 -> 200k:0.2 -> 300k:0,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_scene_task4_A2_action_std_lam0p003_seed2/sd002_20260608_234523/eval.csv
single4090__audit__scene-play-singletask-task4-v0__MinimalSB_lam0p0003__seed2__300000__sd002_20260608_200119,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_scene_task4_MinimalSB_lam0p0003_seed2/sd002_20260608_200119/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_scene_task4_MinimalSB_lam0p0003_seed2/sd002_20260608_200119/train.csv,,scene-play,task4,scene-play-singletask-task4-v0,MinimalSB_lam0p0003,MinimalSB,2,300000,300000,completed_300k,0.2,-793.6,693.5,0.8,100000,-604.0,408.0,,,-0.6000000000000001,1:0 -> 100k:0.8 -> 200k:0.3 -> 300k:0.2,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_scene_task4_MinimalSB_lam0p0003_seed2/sd002_20260608_200119/eval.csv
single4090__audit__scene-play-singletask-task4-v0__MinimalSB_lam0p001__seed2__300000__sd002_20260608_211603,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_scene_task4_MinimalSB_lam0p001_seed2/sd002_20260608_211603/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_scene_task4_MinimalSB_lam0p001_seed2/sd002_20260608_211603/train.csv,,scene-play,task4,scene-play-singletask-task4-v0,MinimalSB_lam0p001,MinimalSB,2,300000,300000,completed_300k,0.1,-736.5,692.3,0.7,200000,-718.3,579.9,,,-0.6,1:0 -> 100k:0.3 -> 200k:0.7 -> 300k:0.1,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_scene_task4_MinimalSB_lam0p001_seed2/sd002_20260608_211603/eval.csv
